HR1419	HR	House	19/03/2015	17/01/2017	18/03/2015	D	CA	7	REFERRED
HRES542	HRES	House	02/12/2015	21/01/2017	01/12/2015	R	TX	11	REFERRED
HR5613	HR	House	02/07/2016	21/01/2017	01/07/2016	R	KS	19	REFERRED
S478	S	Senate	13/02/2015	02/11/2016	12/02/2015	D	VA	2	REFERRED
HRES727	HRES	House	13/05/2016	11/01/2017	12/05/2016	D	RI	5	REFERRED
HR308	HR	House	14/01/2015	06/01/2017	13/01/2015	R	AZ	18	REFERRED
S1547	S	Senate	11/06/2015	02/11/2016	10/06/2015	R	GA	2	REFERRED
HR2387	HR	House	16/05/2015	06/01/2017	15/05/2015	R	AK	11	REFERRED
S2492	S	Senate	04/02/2016	02/11/2016	03/02/2016	D	OR	2	REFERRED
HR2544	HR	House	22/05/2015	02/11/2016	21/05/2015	R	WY	4	REFERRED
HR2841	HR	House	19/06/2015	02/11/2016	18/06/2015	R	OH	4	REFERRED
S2941	S	Senate	18/05/2016	02/11/2016	17/05/2016	R	NH	2	REFERRED
HR1614	HR	House	26/03/2015	02/11/2016	25/03/2015	D	GU	4	REFERRED
HR6328	HR	House	17/11/2016	08/02/2017	16/11/2016	D	NY	4	REFERRED
HR6528	HR	House	13/12/2016	14/02/2017	12/12/2016	R	MT	6	REFERRED
S3200	S	Senate	14/07/2016	11/01/2017	13/07/2016	R	UT	2	REFERRED
HR5954	HR	House	09/09/2016	02/11/2016	08/09/2016	D	OR	8	REFERRED
HR5253	HR	House	17/05/2016	11/01/2017	16/05/2016	R	TX	11	REFERRED
HR4186	HR	House	11/12/2015	02/11/2016	08/12/2015	R	PA	4	REFERRED
HR4659	HR	House	02/03/2016	02/11/2016	01/03/2016	D	GU	5	REFERRED
HR571	HR	House	28/01/2015	24/12/2016	27/01/2015	R	FL	13	REFERRED
HR905	HR	House	12/02/2015	02/11/2016	11/02/2015	R	TX	3	REFERRED
S802	S	Senate	23/03/2015	07/01/2017	19/03/2015	R	FL	23	Passed
S251	S	Senate	27/01/2015	02/11/2016	26/01/2015	D	RI	2	REFERRED
S3233	S	Senate	15/07/2016	13/01/2017	14/07/2016	I	ME	2	REFERRED
HR1170	HR	House	28/02/2015	09/12/2016	27/02/2015	D	FL	4	REFERRED
HRES899	HRES	House	29/09/2016	11/01/2017	28/09/2016	R	WA	3	REFERRED
HR2604	HR	House	03/06/2015	11/01/2017	02/06/2015	R	TX	10	REFERRED
HR2819	HR	House	19/06/2015	02/11/2016	18/06/2015	R	AZ	4	REFERRED
S1340	S	Senate	15/05/2015	02/11/2016	14/05/2015	D	MA	3	REFERRED
S966	S	Senate	16/04/2015	08/11/2016	15/04/2015	D	NH	8	REFERRED
HR177	HR	House	07/01/2015	14/02/2017	06/01/2015	R	AR	6	REFERRED
HR1989	HR	House	24/04/2015	02/11/2016	23/04/2015	R	CA	4	REFERRED
HR4687	HR	House	04/03/2016	02/11/2016	03/03/2016	R	OK	3	REFERRED
HR2913	HR	House	26/06/2015	02/11/2016	25/06/2015	R	TX	3	REFERRED
HR3675	HR	House	02/10/2015	02/11/2016	01/10/2015	D	CA	6	REFERRED
HR485	HR	House	23/01/2015	02/11/2016	22/01/2015	D	PA	3	REFERRED
HR6499	HR	House	09/12/2016	23/12/2016	08/12/2016	D	IL	4	REFERRED
HRES875	HRES	House	21/09/2016	11/01/2017	20/09/2016	R	GA	11	REFERRED
S485	S	Senate	13/02/2015	02/11/2016	12/02/2015	R	AR	3	REFERRED
HR3064	HR	House	16/07/2015	17/01/2017	15/07/2015	D	MD	22	REFERRED
HR535	HR	House	27/01/2015	02/11/2016	26/01/2015	D	CA	5	REFERRED
S3322	S	Senate	15/09/2016	03/11/2016	14/09/2016	R	AZ	2	REFERRED
HR572	HR	House	28/01/2015	08/12/2016	27/01/2015	R	OK	4	REFERRED
HR4836	HR	House	23/03/2016	02/11/2016	22/03/2016	R	MI	3	REFERRED
HR2914	HR	House	26/06/2015	24/12/2016	25/06/2015	D	CA	5	REFERRED
HR4752	HR	House	17/03/2016	02/11/2016	16/03/2016	R	CA	4	REFERRED
HRES515	HRES	House	05/11/2015	11/01/2017	04/11/2015	R	FL	3	REFERRED
HRES531	HRES	House	19/11/2015	11/01/2017	18/11/2015	R	GA	11	REFERRED
S2785	S	Senate	13/04/2016	14/02/2017	12/04/2016	D	MT	4	REFERRED
S801	S	Senate	23/03/2015	02/11/2016	19/03/2015	R	GA	2	REFERRED
S114	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	NV	3	REFERRED
S53	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	LA	2	REFERRED
SRES560	SRES	Senate	16/09/2016	08/12/2016	15/09/2016	R	TN	6	REFERRED
S859	S	Senate	26/03/2015	02/11/2016	25/03/2015	D	WA	2	REFERRED
HR5499	HR	House	17/06/2016	17/01/2017	16/06/2016	R	AL	8	REFERRED
S1679	S	Senate	26/06/2015	28/12/2016	25/06/2015	R	NV	4	REFERRED
S1036	S	Senate	23/04/2015	02/11/2016	22/04/2015	R	CO	3	REFERRED
HR4543	HR	House	12/02/2016	02/11/2016	11/02/2016	D	DC	4	REFERRED
HR3979	HR	House	06/11/2015	02/11/2016	05/11/2015	D	NM	3	REFERRED
HJRES88	HJRES	House	20/04/2016	17/01/2017	19/04/2016	R	TN	44	REFERRED
HR386	HR	House	15/01/2015	02/11/2016	14/01/2015	D	CA	4	REFERRED
HR3059	HR	House	15/07/2015	20/01/2017	14/07/2015	R	OK	24	Passed
HRES30	HRES	House	14/01/2015	17/01/2017	13/01/2015	D	CA	6	REFERRED
HR812	HR	House	10/02/2015	06/01/2017	09/02/2015	R	ID	28	Passed
HRES378	HRES	House	28/07/2015	11/01/2017	23/07/2015	D	NY	3	REFERRED
S2152	S	Senate	08/10/2015	15/02/2017	07/10/2015	R	TN	27	Passed
HR3070	HR	House	16/07/2015	06/01/2017	15/07/2015	R	NY	20	REFERRED
HRES78	HRES	House	04/02/2015	11/01/2017	03/02/2015	R	NC	11	REFERRED
HR6213	HR	House	29/09/2016	18/11/2016	28/09/2016	D	WA	5	REFERRED
S1981	S	Senate	06/08/2015	15/02/2017	05/08/2015	D	MA	2	REFERRED
S3102	S	Senate	29/06/2016	08/11/2016	28/06/2016	R	NV	3	REFERRED
HRES205	HRES	House	16/04/2015	11/01/2017	15/04/2015	D	IL	3	REFERRED
S1	S	Senate	07/01/2015	15/02/2017	06/01/2015	R	ND	55	REFERRED
SRES261	SRES	Senate	23/09/2015	02/11/2016	22/09/2015	R	AR	6	REFERRED
HR1547	HR	House	24/03/2015	02/11/2016	23/03/2015	R	MN	5	REFERRED
HR573	HR	House	28/01/2015	02/11/2016	27/01/2015	R	FL	4	REFERRED
HR199	HR	House	08/01/2015	02/11/2016	07/01/2015	D	NJ	4	REFERRED
HR6407	HR	House	01/12/2016	06/03/2017	30/11/2016	D	WA	4	REFERRED
HR699	HR	House	05/02/2015	11/01/2017	04/02/2015	R	KS	20	REFERRED
HR887	HR	House	12/02/2015	08/11/2016	11/02/2015	R	TN	11	REFERRED
HR1029	HR	House	25/02/2015	09/01/2017	24/02/2015	R	OK	28	REFERRED
HR57	HR	House	07/01/2015	14/02/2017	06/01/2015	D	TX	4	REFERRED
S1770	S	Senate	16/07/2015	02/11/2016	15/07/2015	D	PA	2	REFERRED
S1818	S	Senate	22/07/2015	22/12/2016	21/07/2015	R	OK	7	REFERRED
HR3686	HR	House	07/10/2015	02/11/2016	06/10/2015	R	MN	4	REFERRED
HR4313	HR	House	06/01/2016	08/12/2016	05/01/2016	R	CA	4	REFERRED
HR4811	HR	House	18/03/2016	18/11/2016	17/03/2016	D	HI	7	REFERRED
S145	S	Senate	13/01/2015	11/12/2016	12/01/2015	R	AZ	7	REFERRED
S148	S	Senate	13/01/2015	02/11/2016	12/01/2015	R	OH	2	REFERRED
HR2694	HR	House	10/06/2015	09/12/2016	09/06/2015	D	RI	3	REFERRED
S1025	S	Senate	22/04/2015	02/11/2016	21/04/2015	D	MT	2	REFERRED
S1841	S	Senate	23/07/2015	02/11/2016	22/07/2015	R	TX	2	REFERRED
HR3683	HR	House	06/10/2015	03/12/2016	05/10/2015	D	MO	5	REFERRED
HR5418	HR	House	10/06/2016	28/02/2017	09/06/2016	R	WI	3	REFERRED
HR2053	HR	House	29/04/2015	02/11/2016	28/04/2015	R	UT	4	REFERRED
HR631	HR	House	31/01/2015	02/11/2016	30/01/2015	R	IL	4	REFERRED
S3431	S	Senate	29/09/2016	18/11/2016	28/09/2016	D	NY	2	REFERRED
S2332	S	Senate	01/12/2015	18/11/2016	30/11/2015	D	NY	2	REFERRED
HR3842	HR	House	29/10/2015	20/01/2017	28/10/2015	R	GA	39	Passed
S1839	S	Senate	23/07/2015	02/11/2016	22/07/2015	R	KY	2	REFERRED
HR4973	HR	House	16/04/2016	02/11/2016	15/04/2016	D	NJ	3	REFERRED
S1387	S	Senate	20/05/2015	02/11/2016	19/05/2015	D	OH	2	REFERRED
HR4041	HR	House	18/11/2015	02/11/2016	17/11/2015	D	CA	4	REFERRED
S3272	S	Senate	15/07/2016	20/12/2016	14/07/2016	R	TX	2	REFERRED
HRES893	HRES	House	27/09/2016	11/01/2017	26/09/2016	R	TX	11	REFERRED
S2308	S	Senate	20/11/2015	02/11/2016	19/11/2015	D	MD	9	REFERRED
HR4705	HR	House	04/03/2016	02/11/2016	03/03/2016	D	FL	3	REFERRED
S70	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	LA	2	REFERRED
HR5497	HR	House	17/06/2016	02/11/2016	16/06/2016	D	IL	3	REFERRED
HR3173	HR	House	28/07/2015	01/02/2017	23/07/2015	D	MN	5	REFERRED
HJRES3	HJRES	House	07/01/2015	14/02/2017	06/01/2015	D	TX	6	REFERRED
S76	S	Senate	08/01/2015	21/12/2016	07/01/2015	R	LA	2	REFERRED
HR4743	HR	House	16/03/2016	11/01/2017	15/03/2016	D	TX	19	REFERRED
HR3370	HR	House	30/07/2015	09/01/2017	29/07/2015	D	CA	7	REFERRED
S1680	S	Senate	26/06/2015	02/11/2016	25/06/2015	D	WA	2	REFERRED
HR2371	HR	House	16/05/2015	02/11/2016	15/05/2015	D	MD	5	REFERRED
HR1663	HR	House	27/03/2015	17/01/2017	26/03/2015	R	PA	16	REFERRED
S1736	S	Senate	10/07/2015	02/11/2016	09/07/2015	D	DE	2	REFERRED
HR5157	HR	House	30/04/2016	21/12/2016	29/04/2016	D	NY	4	REFERRED
S3376	S	Senate	22/09/2016	29/12/2016	21/09/2016	R	AR	2	REFERRED
HR6285	HR	House	29/09/2016	14/12/2016	28/09/2016	R	NY	6	REFERRED
HR718	HR	House	05/02/2015	02/11/2016	04/02/2015	D	CA	4	REFERRED
HR2875	HR	House	25/06/2015	15/11/2016	24/06/2015	D	MI	5	REFERRED
SRES290	SRES	Senate	21/10/2015	02/11/2016	20/10/2015	R	KY	2	REFERRED
S419	S	Senate	10/02/2015	02/11/2016	09/02/2015	D	NM	2	REFERRED
HR5834	HR	House	15/07/2016	21/11/2016	14/07/2016	D	NY	3	REFERRED
HR4746	HR	House	16/03/2016	02/11/2016	15/03/2016	R	OK	4	REFERRED
S328	S	Senate	03/02/2015	02/11/2016	02/02/2015	D	MN	2	REFERRED
HR2070	HR	House	29/04/2015	02/11/2016	28/04/2015	R	MO	6	REFERRED
HR20	HR	House	07/01/2015	11/01/2017	21/01/2015	D	MD	8	REFERRED
HR2504	HR	House	22/05/2015	02/11/2016	21/05/2015	R	SD	4	REFERRED
HCONRES71	HCONRES	House	01/08/2015	17/01/2017	31/07/2015	R	VA	8	REFERRED
HR3094	HR	House	17/07/2015	06/01/2017	16/07/2015	R	LA	13	REFERRED
HR958	HR	House	13/02/2015	02/11/2016	12/02/2015	D	MS	3	REFERRED
S1710	S	Senate	08/07/2015	02/11/2016	07/07/2015	D	OH	2	REFERRED
S834	S	Senate	24/03/2015	08/11/2016	23/03/2015	R	SD	6	REFERRED
S1802	S	Senate	17/07/2015	02/11/2016	16/07/2015	R	PA	3	REFERRED
S38	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	SD	2	REFERRED
S1607	S	Senate	19/06/2015	14/02/2017	18/06/2015	R	OH	7	REFERRED
HR5981	HR	House	10/09/2016	02/11/2016	09/09/2016	D	NY	3	REFERRED
HRES192	HRES	House	14/04/2015	11/01/2017	13/04/2015	D	CA	3	REFERRED
HR5417	HR	House	10/06/2016	02/11/2016	09/06/2016	R	WA	6	REFERRED
HR3589	HR	House	23/09/2015	02/11/2016	22/09/2015	D	NY	4	REFERRED
HRES801	HRES	House	25/06/2016	11/01/2017	24/06/2016	D	CA	3	REFERRED
HR4730	HR	House	15/03/2016	17/01/2017	14/03/2016	R	WA	7	REFERRED
HR5796	HR	House	15/07/2016	15/11/2016	14/07/2016	D	PA	6	REFERRED
SRES342	SRES	Senate	19/12/2015	02/11/2016	18/12/2015	R	WV	3	REFERRED
HR5363	HR	House	27/05/2016	02/11/2016	26/05/2016	R	NJ	4	REFERRED
HR611	HR	House	29/01/2015	02/11/2016	28/01/2015	R	IL	4	REFERRED
HRES273	HRES	House	20/05/2015	24/01/2017	19/05/2015	R	OH	11	REFERRED
HR2496	HR	House	22/05/2015	24/12/2016	21/05/2015	R	CO	20	Passed
S1657	S	Senate	25/06/2015	02/11/2016	24/06/2015	R	WY	2	REFERRED
HR5704	HR	House	09/07/2016	05/11/2016	08/07/2016	D	TX	4	REFERRED
S2330	S	Senate	20/11/2015	15/12/2016	19/11/2015	D	NJ	2	REFERRED
HR2367	HR	House	16/05/2015	02/11/2016	15/05/2015	D	TX	4	REFERRED
HR265	HR	House	10/01/2015	02/11/2016	09/01/2015	D	IL	4	REFERRED
HR3304	HR	House	30/07/2015	02/11/2016	29/07/2015	D	PA	9	REFERRED
HR849	HR	House	11/02/2015	09/12/2016	10/02/2015	R	FL	4	REFERRED
S2582	S	Senate	26/02/2016	02/11/2016	25/02/2016	R	IA	2	REFERRED
HR6165	HR	House	27/09/2016	09/11/2016	26/09/2016	D	CA	3	REFERRED
HR1413	HR	House	18/03/2015	02/11/2016	17/03/2015	R	AZ	7	REFERRED
HR2986	HR	House	09/07/2015	02/11/2016	08/07/2015	D	MA	4	REFERRED
HR5822	HR	House	15/07/2016	18/11/2016	14/07/2016	R	LA	4	REFERRED
HR3005	HR	House	10/07/2015	02/11/2016	09/07/2015	D	IL	8	REFERRED
HR4761	HR	House	17/03/2016	20/01/2017	16/03/2016	D	CA	24	Passed
HR6355	HR	House	18/11/2016	29/11/2016	17/11/2016	D	FL	3	REFERRED
HR783	HR	House	06/02/2015	02/11/2016	05/02/2015	D	NY	4	REFERRED
HR2265	HR	House	13/05/2015	21/12/2016	12/05/2015	D	CA	3	REFERRED
S2569	S	Senate	24/02/2016	02/11/2016	23/02/2016	D	MI	2	REFERRED
S2447	S	Senate	20/01/2016	02/11/2016	19/01/2016	R	TX	2	REFERRED
HR5052	HR	House	27/04/2016	11/01/2017	26/04/2016	R	CA	23	REFERRED
HJRES104	HJRES	House	02/12/2016	11/01/2017	01/12/2016	D	TN	10	REFERRED
HR2701	HR	House	10/06/2015	11/01/2017	09/06/2015	R	IA	4	REFERRED
HR5086	HR	House	28/04/2016	02/11/2016	27/04/2016	R	AK	4	REFERRED
HR2592	HR	House	02/06/2015	21/01/2017	01/06/2015	R	IL	9	REFERRED
S1721	S	Senate	09/07/2015	02/11/2016	08/07/2015	D	CT	2	REFERRED
HR5138	HR	House	30/04/2016	02/11/2016	29/04/2016	R	UT	7	REFERRED
HR5444	HR	House	10/06/2016	02/11/2016	09/06/2016	D	TX	5	REFERRED
HR1227	HR	House	04/03/2015	30/11/2016	03/03/2015	D	CA	7	REFERRED
HR5176	HR	House	11/05/2016	24/12/2016	10/05/2016	D	CA	4	REFERRED
HR1505	HR	House	23/03/2015	02/11/2016	19/03/2015	R	FL	7	REFERRED
S2486	S	Senate	04/02/2016	02/11/2016	03/02/2016	R	IL	2	REFERRED
HR1978	HR	House	23/04/2015	02/11/2016	22/04/2015	D	CO	11	REFERRED
HJRES13	HJRES	House	10/01/2015	11/01/2017	09/01/2015	R	SC	8	REFERRED
HR2038	HR	House	28/04/2015	02/11/2016	27/04/2015	R	AK	4	REFERRED
HRES45	HRES	House	23/01/2015	11/01/2017	22/01/2015	R	NH	4	REFERRED
HR2084	HR	House	30/04/2015	02/11/2016	29/04/2015	R	TX	4	REFERRED
HR2217	HR	House	02/05/2015	02/11/2016	01/05/2015	D	MA	4	REFERRED
HR5096	HR	House	29/04/2016	02/11/2016	28/04/2016	D	CT	4	REFERRED
S377	S	Senate	05/02/2015	02/11/2016	04/02/2015	D	NY	2	REFERRED
S639	S	Senate	04/03/2015	02/11/2016	03/03/2015	R	AZ	2	REFERRED
HR3959	HR	House	06/11/2015	02/11/2016	05/11/2015	D	PA	11	REFERRED
S3148	S	Senate	08/07/2016	03/11/2016	07/07/2016	D	MA	2	REFERRED
HR1950	HR	House	23/04/2015	02/11/2016	22/04/2015	R	AL	3	REFERRED
HR1880	HR	House	17/04/2015	06/01/2017	16/04/2015	D	NM	12	REFERRED
S2037	S	Senate	17/09/2015	15/02/2017	16/09/2015	D	CA	2	REFERRED
HR5547	HR	House	22/06/2016	28/12/2016	21/06/2016	R	TX	3	REFERRED
HRES125	HRES	House	26/02/2015	24/01/2017	25/02/2015	R	NC	14	REFERRED
HR2907	HR	House	26/06/2015	02/11/2016	25/06/2015	D	IL	3	REFERRED
HR4970	HR	House	16/04/2016	02/11/2016	15/04/2016	R	AZ	3	REFERRED
S3017	S	Senate	07/06/2016	14/12/2016	06/06/2016	R	NC	6	REFERRED
HR1801	HR	House	16/04/2015	11/01/2017	15/04/2015	D	IL	3	REFERRED
HR5576	HR	House	25/06/2016	14/01/2017	24/06/2016	R	FL	5	REFERRED
HR2696	HR	House	10/06/2015	02/11/2016	09/06/2015	R	VA	4	REFERRED
HRES848	HRES	House	08/09/2016	11/01/2017	07/09/2016	R	PA	4	REFERRED
S2026	S	Senate	11/09/2015	15/02/2017	10/09/2015	D	MI	2	REFERRED
S2076	S	Senate	25/09/2015	14/02/2017	24/09/2015	D	CT	2	REFERRED
S2408	S	Senate	17/12/2015	02/11/2016	16/12/2015	D	MN	2	REFERRED
HR6115	HR	House	22/09/2016	23/01/2017	21/09/2016	R	AK	4	REFERRED
HR1269	HR	House	05/03/2015	02/11/2016	04/03/2015	R	WA	4	REFERRED
HR3309	HR	House	30/07/2015	02/11/2016	29/07/2015	R	NC	7	REFERRED
HR149	HR	House	07/01/2015	14/02/2017	06/01/2015	R	NC	3	REFERRED
S565	S	Senate	26/02/2015	20/01/2017	25/02/2015	D	MI	23	Passed
SCONRES11	SCONRES	Senate	23/03/2015	24/01/2017	20/03/2015	R	WY	88	REFERRED
HR5463	HR	House	14/06/2016	27/01/2017	13/06/2016	D	FL	3	REFERRED
HRES716	HRES	House	30/04/2016	11/01/2017	29/04/2016	R	NY	11	REFERRED
S2985	S	Senate	26/05/2016	03/11/2016	25/05/2016	R	LA	2	REFERRED
HR4495	HR	House	09/02/2016	02/11/2016	08/02/2016	D	NM	4	REFERRED
HR5349	HR	House	27/05/2016	18/11/2016	26/05/2016	R	CA	8	REFERRED
S2112	S	Senate	01/10/2015	02/11/2016	30/09/2015	R	SC	2	REFERRED
HR5513	HR	House	17/06/2016	02/11/2016	16/06/2016	R	LA	4	REFERRED
S106	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	LA	2	REFERRED
HR5823	HR	House	15/07/2016	18/11/2016	14/07/2016	R	VA	4	REFERRED
HRES408	HRES	House	09/09/2015	11/01/2017	08/09/2015	R	TX	6	REFERRED
SRES465	SRES	Senate	17/05/2016	22/11/2016	16/05/2016	D	NM	2	REFERRED
HR4492	HR	House	09/02/2016	02/11/2016	08/02/2016	R	WI	4	REFERRED
HR5438	HR	House	10/06/2016	02/11/2016	09/06/2016	D	CO	7	REFERRED
HR6316	HR	House	16/11/2016	31/12/2016	15/11/2016	R	CA	4	REFERRED
S2293	S	Senate	18/11/2015	02/11/2016	17/11/2015	D	WA	2	REFERRED
S2809	S	Senate	19/04/2016	30/12/2016	18/04/2016	R	OH	2	REFERRED
S2763	S	Senate	08/04/2016	15/02/2017	07/04/2016	R	TX	9	REFERRED
S1890	S	Senate	30/07/2015	15/02/2017	29/07/2015	R	UT	37	Passed
S2946	S	Senate	19/05/2016	02/11/2016	18/05/2016	D	NJ	2	REFERRED
HRES69	HRES	House	03/02/2015	11/01/2017	02/02/2015	R	FL	3	REFERRED
S2846	S	Senate	26/04/2016	06/01/2017	25/04/2016	D	MI	8	REFERRED
HR1390	HR	House	18/03/2015	30/12/2016	17/03/2015	R	CA	3	REFERRED
HR192	HR	House	08/01/2015	02/11/2016	07/01/2015	R	FL	4	REFERRED
HR3157	HR	House	23/07/2015	17/01/2017	22/07/2015	R	IN	3	REFERRED
S1016	S	Senate	21/04/2015	02/11/2016	20/04/2015	R	WI	2	REFERRED
HR3856	HR	House	29/10/2015	02/11/2016	28/10/2015	R	OH	3	REFERRED
HR956	HR	House	13/02/2015	02/11/2016	12/02/2015	D	CA	7	REFERRED
S2389	S	Senate	11/12/2015	02/11/2016	10/12/2015	R	ME	2	REFERRED
HR1365	HR	House	17/03/2015	02/11/2016	16/03/2015	R	NC	4	REFERRED
HR4387	HR	House	14/01/2016	02/11/2016	13/01/2016	R	CA	5	REFERRED
HR153	HR	House	07/01/2015	14/02/2017	06/01/2015	R	NC	3	REFERRED
SJRES15	SJRES	Senate	08/05/2015	15/02/2017	07/05/2015	D	MD	2	REFERRED
S1932	S	Senate	05/08/2015	02/11/2016	04/08/2015	D	CO	2	REFERRED
HR5918	HR	House	19/07/2016	14/12/2016	18/07/2016	R	AZ	5	REFERRED
S163	S	Senate	14/01/2015	15/02/2017	13/01/2015	D	NY	2	REFERRED
HR3417	HR	House	30/07/2015	02/11/2016	29/07/2015	D	MS	4	REFERRED
S3100	S	Senate	28/06/2016	03/11/2016	27/06/2016	R	PA	8	REFERRED
SRES555	SRES	Senate	14/09/2016	02/11/2016	13/09/2016	D	NY	2	REFERRED
HR5684	HR	House	09/07/2016	02/11/2016	08/07/2016	R	AK	4	REFERRED
HR2663	HR	House	05/06/2015	08/03/2017	04/06/2015	R	AZ	8	REFERRED
HRES103	HRES	House	11/02/2015	11/01/2017	10/02/2015	R	TX	3	REFERRED
HR3917	HR	House	04/11/2015	02/11/2016	03/11/2015	R	IN	3	REFERRED
HR146	HR	House	07/01/2015	14/02/2017	06/01/2015	R	NC	4	REFERRED
SJRES14	SJRES	Senate	29/04/2015	02/11/2016	28/04/2015	R	KY	2	REFERRED
HR3876	HR	House	03/11/2015	02/11/2016	02/11/2015	D	NY	4	REFERRED
S2799	S	Senate	15/04/2016	15/02/2017	14/04/2016	D	NJ	2	REFERRED
S2837	S	Senate	22/04/2016	07/01/2017	21/04/2016	R	AL	4	REFERRED
HR4398	HR	House	02/02/2016	11/01/2017	01/02/2016	D	NJ	15	REFERRED
HR795	HR	House	06/02/2015	02/11/2016	05/02/2015	R	MI	7	REFERRED
HR2489	HR	House	22/05/2015	20/01/2017	21/05/2015	D	NY	4	REFERRED
HR3131	HR	House	22/07/2015	02/11/2016	21/07/2015	R	PA	3	REFERRED
HR3432	HR	House	30/07/2015	02/11/2016	29/07/2015	R	IN	7	REFERRED
HR6248	HR	House	29/09/2016	03/03/2017	28/09/2016	R	NC	3	REFERRED
HR4982	HR	House	19/04/2016	21/01/2017	18/04/2016	D	IL	18	REFERRED
S2828	S	Senate	21/04/2016	02/11/2016	20/04/2016	D	OR	2	REFERRED
S2667	S	Senate	11/03/2016	02/11/2016	10/03/2016	R	MS	2	REFERRED
S1278	S	Senate	12/05/2015	02/11/2016	11/05/2015	R	AK	3	REFERRED
HR425	HR	House	22/01/2015	02/11/2016	21/01/2015	D	NC	3	REFERRED
S3502	S	Senate	06/12/2016	23/12/2016	05/12/2016	R	MT	2	REFERRED
S3140	S	Senate	08/07/2016	03/11/2016	07/07/2016	R	WY	2	REFERRED
HRES516	HRES	House	05/11/2015	11/01/2017	04/11/2015	R	OH	4	REFERRED
HR1054	HR	House	25/02/2015	02/11/2016	24/02/2015	R	FL	5	REFERRED
S1901	S	Senate	31/07/2015	02/11/2016	30/07/2015	D	MI	2	REFERRED
HRES305	HRES	House	11/06/2015	14/01/2017	10/06/2015	R	TX	10	REFERRED
HR1533	HR	House	24/03/2015	02/11/2016	23/03/2015	D	NC	4	REFERRED
S2680	S	Senate	16/03/2016	09/03/2017	15/03/2016	R	TN	6	REFERRED
S3270	S	Senate	15/07/2016	24/02/2017	14/07/2016	R	IA	8	REFERRED
HR3725	HR	House	09/10/2015	02/11/2016	08/10/2015	D	PR	3	REFERRED
HR852	HR	House	11/02/2015	02/11/2016	10/02/2015	R	AZ	4	REFERRED
HR1149	HR	House	28/02/2015	11/01/2017	27/02/2015	R	TX	9	REFERRED
HR621	HR	House	29/01/2015	02/11/2016	28/01/2015	D	CA	4	REFERRED
S3452	S	Senate	29/09/2016	23/12/2016	28/09/2016	D	MO	2	REFERRED
HR183	HR	House	08/01/2015	02/11/2016	07/01/2015	R	NC	3	REFERRED
HR220	HR	House	09/01/2015	02/11/2016	08/01/2015	R	NE	4	REFERRED
HR4940	HR	House	15/04/2016	02/11/2016	14/04/2016	D	NY	3	REFERRED
HR1549	HR	House	24/03/2015	02/11/2016	23/03/2015	R	NY	3	REFERRED
HRES881	HRES	House	22/09/2016	11/01/2017	21/09/2016	D	VA	3	REFERRED
HR4426	HR	House	03/02/2016	02/11/2016	02/02/2016	R	NC	3	REFERRED
S577	S	Senate	27/02/2015	02/11/2016	26/02/2015	R	PA	2	REFERRED
HCONRES28	HCONRES	House	24/03/2015	11/01/2017	23/03/2015	R	SC	6	REFERRED
HR4857	HR	House	24/03/2016	09/12/2016	23/03/2016	D	NC	4	REFERRED
HR5159	HR	House	30/04/2016	02/11/2016	29/04/2016	D	CA	4	REFERRED
S678	S	Senate	10/03/2015	02/11/2016	09/03/2015	R	OK	2	REFERRED
HR1372	HR	House	17/03/2015	02/11/2016	16/03/2015	R	LA	7	REFERRED
HCONRES152	HCONRES	House	10/09/2016	11/01/2017	09/09/2016	R	NE	3	REFERRED
S850	S	Senate	25/03/2015	02/11/2016	24/03/2015	R	IL	2	REFERRED
S794	S	Senate	19/03/2015	02/11/2016	18/03/2015	D	MO	2	REFERRED
HR2972	HR	House	09/07/2015	09/12/2016	08/07/2015	D	CA	8	REFERRED
S2566	S	Senate	24/02/2016	17/12/2016	23/02/2016	D	NH	2	REFERRED
HR3947	HR	House	06/11/2015	02/11/2016	05/11/2015	D	FL	6	REFERRED
HR4853	HR	House	24/03/2016	06/12/2016	23/03/2016	R	IL	4	REFERRED
HR4713	HR	House	04/03/2016	02/11/2016	03/03/2016	R	AK	4	REFERRED
HRES212	HRES	House	22/04/2015	11/01/2017	21/04/2015	R	GA	12	REFERRED
HR1935	HR	House	23/04/2015	02/11/2016	22/04/2015	R	TX	4	REFERRED
HR941	HR	House	13/02/2015	02/11/2016	12/02/2015	D	NH	3	REFERRED
HR661	HR	House	03/02/2015	09/02/2017	02/02/2015	R	KS	6	REFERRED
HR3791	HR	House	22/10/2015	18/01/2017	21/10/2015	R	UT	30	REFERRED
S1888	S	Senate	30/07/2015	02/11/2016	29/07/2015	R	AZ	2	REFERRED
S233	S	Senate	22/01/2015	02/11/2016	22/01/2015	R	UT	2	REFERRED
HR3988	HR	House	06/11/2015	29/11/2016	05/11/2015	D	CA	9	REFERRED
HR71	HR	House	07/01/2015	14/02/2017	06/01/2015	D	TX	4	REFERRED
SRES278	SRES	Senate	07/10/2015	02/11/2016	06/10/2015	R	CO	8	REFERRED
